dataset_version,decision_id,call_id,split,turn_index,phase,scenario_id,scenario_family,category,product,intent,member_utterance,utterance_hash,template_family_id,valence,arousal,urgency,authentication_state,risk_tier,authorization_claim,status_claim,amount_usd,event_age_hours,business_day_context,regulatory_flags_json,case_facts_json,action_mask_group,candidate_actions_json,preferred_action_family,acceptable_action_families_json,prohibited_behaviors_json,candidate_rewards_json,reward_preferred,reward_acceptable,reward_wrong,reward_prohibited,script_text_status
0.1.0,SYN-CU-010-CU003-039-D1,SYN-CU-010-CU003-039,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"I'm calling after regular business hours because I need to understand the balance-transfer fee and rate. This came up today. I need help to understand the applicable fee, APR, promotion, and eligible amount without assuming terms. A useful detail is that purchase and transfer rates may differ. It is not an emergency, but I need a clear next step.",8a3f6acc58dc8f25,train_stage0_template1,negative,medium,routine,not_started,routine,authorized,information_request,11524.29,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11524.29,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-039-D2,SYN-CU-010-CU003-039,train,2,investigate_and_classify,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"What I can confirm is this: the amount is $11,524.29, it was earlier today, and purchase and transfer rates may differ.",8d23fa978e5d319d,train_stage1_template4,positive,low,routine,verified,routine,authorized,information_request,11524.29,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11524.29,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-039-D3,SYN-CU-010-CU003-039,train,3,resolve_or_escalate,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"Given that purchase and transfer rates may differ and the event was earlier today, which team or process should take the next step? I reached out after regular business hours.",ad7086004a75c9a4,train_stage2_template4,positive,medium,routine,verified,routine,authorized,information_request,11524.29,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11524.29,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",CLOSE_ROUTINE,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""CLOSE_INTERACTION""]",CONFIRM_NEXT_STEP,"[""CLOSE_INTERACTION"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":0.25,""CONFIRM_NEXT_STEP"":1.0,""DOCUMENT_CASE"":0.25}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-040-D1,SYN-CU-010-CU003-040,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"I'm trying to sort out a credit-union issue. I want to know which terms apply before I transfer a balance; this came up today, and I need to understand the applicable fee, APR, promotion, and eligible amount without assuming terms. I called after regular business hours; I may have a targeted offer.",45b9851fe6dbcfda,train_stage0_template5,neutral,low,routine,not_started,routine,authorized,information_request,11723.89,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11723.89,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I may have a targeted offer""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-040-D2,SYN-CU-010-CU003-040,train,2,investigate_and_classify,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"What I can confirm is this: the amount is $11,723.89, it was earlier today, and I may have a targeted offer.",3aad4f6333711a21,train_stage1_template4,neutral,low,routine,verified,routine,authorized,information_request,11723.89,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11723.89,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I may have a targeted offer""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-040-D3,SYN-CU-010-CU003-040,train,3,resolve_or_escalate,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"Please confirm the next approved action for the balance-transfer terms from earlier today, involving $11,723.89, and what still depends on policy review.",893c3466ebc89e44,train_stage2_template3,neutral,low,routine,verified,routine,authorized,information_request,11723.89,3,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":11723.89,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I may have a targeted offer""}",CLOSE_ROUTINE,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""CLOSE_INTERACTION""]",CONFIRM_NEXT_STEP,"[""CLOSE_INTERACTION"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":0.25,""CONFIRM_NEXT_STEP"":1.0,""DOCUMENT_CASE"":0.25}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-041-D1,SYN-CU-010-CU003-041,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"I'm calling around a possible holiday closure because I want to know which terms apply before I transfer a balance. This came up this week. I need help to understand the applicable fee, APR, promotion, and eligible amount without assuming terms. A useful detail is that purchase and transfer rates may differ. It is not an emergency, but I need a clear next step.",b661462458dde94e,train_stage0_template1,neutral,medium,routine,not_started,routine,authorized,information_request,5489.45,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":5489.45,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-041-D2,SYN-CU-010-CU003-041,train,2,investigate_and_classify,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"The amount is $5,489.45. It happened roughly a day and a half ago. The useful detail is that purchase and transfer rates may differ.",43cc2ea808ad3498,train_stage1_template1,neutral,low,routine,verified,routine,authorized,information_request,5489.45,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":5489.45,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-041-D3,SYN-CU-010-CU003-041,train,3,resolve_or_escalate,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"What should happen next when I want to know which terms apply before I transfer a balance, with the event occurring roughly a day and a half ago, given that purchase and transfer rates may differ, and what outcome should not be promised yet?",38ac31cb21956063,train_stage2_template2,neutral,low,routine,verified,routine,authorized,information_request,5489.45,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":5489.45,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""purchase and transfer rates may differ""}",CLOSE_ROUTINE,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""CLOSE_INTERACTION""]",CONFIRM_NEXT_STEP,"[""CLOSE_INTERACTION"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":0.25,""CONFIRM_NEXT_STEP"":1.0,""DOCUMENT_CASE"":0.25}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-042-D1,SYN-CU-010-CU003-042,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"Can you look into this for me? I want to know which terms apply before I transfer a balance; this came up today. I want to understand the applicable fee, APR, promotion, and eligible amount without assuming terms. I am reaching out over the weekend, and I want the applicable agreement rather than a generic estimate.",f41fa66d7f8adabc,train_stage0_template3,negative,low,routine,not_started,routine,authorized,information_request,9281.20,8,weekend,"[""reg_z_terms_review""]","{""amount_usd"":9281.2,""event_age_hours"":8,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-042-D2,SYN-CU-010-CU003-042,train,2,investigate_and_classify,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"What I can confirm is this: the amount is $9,281.20, it was this morning, and I want the applicable agreement rather than a generic estimate.",7c67341fb06cfad9,train_stage1_template4,negative,low,routine,verified,routine,authorized,information_request,9281.20,8,weekend,"[""reg_z_terms_review""]","{""amount_usd"":9281.2,""event_age_hours"":8,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-042-D3,SYN-CU-010-CU003-042,train,3,resolve_or_escalate,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"Given that I want the applicable agreement rather than a generic estimate and the event was this morning, which team or process should take the next step? I reached out over the weekend.",16adbf6127c10992,train_stage2_template4,negative,low,routine,verified,routine,authorized,information_request,9281.20,8,weekend,"[""reg_z_terms_review""]","{""amount_usd"":9281.2,""event_age_hours"":8,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",CLOSE_ROUTINE,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""CLOSE_INTERACTION""]",CONFIRM_NEXT_STEP,"[""CLOSE_INTERACTION"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":0.25,""CONFIRM_NEXT_STEP"":1.0,""DOCUMENT_CASE"":0.25}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-043-D1,SYN-CU-010-CU003-043,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"I need some help: I need to understand the balance-transfer fee and rate. This came up recently. My goal is to understand the applicable fee, APR, promotion, and eligible amount without assuming terms; I want the applicable agreement rather than a generic estimate. This is time-sensitive for me.",09e4c45473636efb,train_stage0_template2,positive,low,time_sensitive,not_started,routine,authorized,information_request,11528.74,240,weekend,"[""reg_z_terms_review""]","{""amount_usd"":11528.74,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-043-D2,SYN-CU-010-CU003-043,train,2,investigate_and_classify,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"For context, the amount is $11,528.74; the event was around ten days ago, and I want the applicable agreement rather than a generic estimate.",8c219a73caf8a715,train_stage1_template2,negative,low,time_sensitive,verified,routine,authorized,information_request,11528.74,240,weekend,"[""reg_z_terms_review""]","{""amount_usd"":11528.74,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-043-D3,SYN-CU-010-CU003-043,train,3,resolve_or_escalate,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"What should happen next when I need to understand the balance-transfer fee and rate, with the event occurring around ten days ago, given that I want the applicable agreement rather than a generic estimate, and what outcome should not be promised yet?",20c077a1d96e3e83,train_stage2_template2,neutral,medium,time_sensitive,verified,routine,authorized,information_request,11528.74,240,weekend,"[""reg_z_terms_review""]","{""amount_usd"":11528.74,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",CLOSE_ROUTINE,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""CLOSE_INTERACTION""]",CONFIRM_NEXT_STEP,"[""CLOSE_INTERACTION"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":0.25,""CONFIRM_NEXT_STEP"":1.0,""DOCUMENT_CASE"":0.25}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU003-044-D1,SYN-CU-010-CU003-044,train,1,authenticate_and_scope,CU003,card_balance_transfer_terms,cards,credit_card,card_balance_transfer_terms,"Here's what brought me in around a possible holiday closure: I need to understand the balance-transfer fee and rate. This came up today. Please help me understand the applicable fee, APR, promotion, and eligible amount without assuming terms. For context, I want the applicable agreement rather than a generic estimate. It is not an emergency, but I need a clear next step.",818ecd6d81632122,train_stage0_template4,neutral,medium,routine,not_started,routine,authorized,information_request,9161.54,3,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":9161.54,""event_age_hours"":3,""business_day_context"":""holiday_status_unknown"",""status_claim"":""information_request"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I want the applicable agreement rather than a generic estimate""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
